,ant1,ant2,bchan,echan,freqid,bif,eif,stokesRR,stokesLL,stokesRL,stokesLR,source,subarray,timerange1,timerange2,reason
511,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:12,+001:06:14:12,BAD ACSCL SOLUTION      
512,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:13,+001:06:14:13,BAD ACSCL SOLUTION      
513,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:13,+001:06:14:13,BAD ACSCL SOLUTION      
514,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:13,+001:06:14:15,BAD ACSCL SOLUTION      
515,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:13,+001:06:14:15,BAD ACSCL SOLUTION      
516,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:15,+001:06:14:15,BAD ACSCL SOLUTION      
517,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:15,+001:06:14:15,BAD ACSCL SOLUTION      
518,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:15,+001:06:14:15,BAD ACSCL SOLUTION      
519,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:15,+001:06:14:17,BAD ACSCL SOLUTION      
520,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:15,+001:06:14:17,BAD ACSCL SOLUTION      
521,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:15,+001:06:14:17,BAD ACSCL SOLUTION      
522,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:17,+001:06:14:17,BAD ACSCL SOLUTION      
523,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:17,+001:06:14:17,BAD ACSCL SOLUTION      
524,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:17,+001:06:14:17,BAD ACSCL SOLUTION      
525,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:17,+001:06:14:19,BAD ACSCL SOLUTION      
526,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:17,+001:06:14:19,BAD ACSCL SOLUTION      
527,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:17,+001:06:14:19,BAD ACSCL SOLUTION      
528,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:19,+001:06:14:19,BAD ACSCL SOLUTION      
529,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:19,+001:06:14:19,BAD ACSCL SOLUTION      
530,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:19,+001:06:14:19,BAD ACSCL SOLUTION      
531,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:19,+001:06:14:21,BAD ACSCL SOLUTION      
532,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:19,+001:06:14:21,BAD ACSCL SOLUTION      
533,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:19,+001:06:14:21,BAD ACSCL SOLUTION      
534,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:21,+001:06:14:21,BAD ACSCL SOLUTION      
535,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:21,+001:06:14:23,BAD ACSCL SOLUTION      
536,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:23,+001:06:14:23,BAD ACSCL SOLUTION      
537,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:24,+001:06:14:24,BAD ACSCL SOLUTION      
538,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:24,+001:06:14:26,BAD ACSCL SOLUTION      
539,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:26,+001:06:14:26,BAD ACSCL SOLUTION      
540,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:26,+001:06:14:28,BAD ACSCL SOLUTION      
541,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:28,+001:06:14:28,BAD ACSCL SOLUTION      
542,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:28,+001:06:14:30,BAD ACSCL SOLUTION      
543,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:30,+001:06:14:30,BAD ACSCL SOLUTION      
544,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:30,+001:06:14:30,BAD ACSCL SOLUTION      
545,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:30,+001:06:14:30,BAD ACSCL SOLUTION      
546,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:30,+001:06:14:32,BAD ACSCL SOLUTION      
547,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:30,+001:06:14:32,BAD ACSCL SOLUTION      
548,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:32,+001:06:14:32,BAD ACSCL SOLUTION      
549,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:32,+001:06:14:32,BAD ACSCL SOLUTION      
550,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:32,+001:06:14:34,BAD ACSCL SOLUTION      
551,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:32,+001:06:14:34,BAD ACSCL SOLUTION      
552,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:34,+001:06:14:34,BAD ACSCL SOLUTION      
553,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:34,+001:06:14:34,BAD ACSCL SOLUTION      
554,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:35,+001:06:14:35,BAD ACSCL SOLUTION      
555,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:35,+001:06:14:35,BAD ACSCL SOLUTION      
556,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:35,+001:06:14:35,BAD ACSCL SOLUTION      
557,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:35,+001:06:14:36,BAD ACSCL SOLUTION      
558,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:35,+001:06:14:36,BAD ACSCL SOLUTION      
